AilsaF_courseography;Courseography_courseography
Cousjava_glassfish-docs;Cousjava_glassfish-docs
Coveo_Search-UI;Coveo_Search-UI
Coveo_amazon-ecs-agent;Coveo_amazon-ecs-agent
Coveo_react-vapor;Coveo_react-vapor
CrBoy_csiewiki-wikidata;CrBoy_csiewiki-wikidata
Cray_robinhood;Cray_robinhood
Crissti_geda-gaf;Crissti_geda-gaf
ico88_jorvik;CroceRossaItaliana_jorvik
CruGlobal_conf-registration-web;CruGlobal_conf-registration-web
Lanio_missionhub;CruGlobal_missionhub
CruGlobal_mpdx;CruGlobal_mpdx
Cuperino_KWin-Invert-Plus-Hue-Effect;Cuperino_KWin-Invert-Plus-Hue-Effect
4fx_BadRotations;CuteOne_BadRotations
CvH_ossss;CvH_ossss
AAN3AC_android_device_asus_flo;CyanogenMod_android_device_asus_flo
AOKP_device_hp_tenderloin;CyanogenMod_android_device_hp_tenderloin
1song_android_device_htc_endeavoru;CyanogenMod_android_device_htc_endeavoru
AOSB-Motorola-Omap4_android_device_motorola_omap4-common;CyanogenMod_android_device_motorola_omap4-common
1plays2_android_device_samsung_msm8960-common;CyanogenMod_android_device_samsung_msm8960-common
AOSPA-legacy_android_device_samsung_p3100;CyanogenMod_android_device_samsung_p3100
2011Xperia_android_device_semc_msm7x30-common;CyanogenMod_android_device_semc_msm7x30-common
AOKP_android_device_sony_qcom-common;CyanogenMod_android_device_sony_qcom-common
3EleVen_android_device_xiaomi_cancro-2;CyanogenMod_android_device_xiaomi_cancro
1Hardwell_android_device_zuk_ham;CyanogenMod_android_device_zuk_ham
AOSPA-legacy_android_frameworks_opt_telephony-msim;CyanogenMod_android_frameworks_opt_telephony-msim
0xD34D_android_hardware_libhardware_legacy;CyanogenMod_android_hardware_libhardware_legacy
1nfrag_android_hardware_samsung;CyanogenMod_android_hardware_samsung
0-kaladin_android_hardware_ti_omap4xxx;CyanogenMod_android_hardware_ti_omap4xxx
Nyks45_Veno-M;CyanogenMod_android_kernel_asus_moorefield
096-ukr_android_packages_apps_CMUpdater;CyanogenMod_android_packages_apps_CMUpdater
0359xiaodong_android_packages_apps_Calculator;CyanogenMod_android_packages_apps_Calculator
3tc_android_packages_apps_LockClock;CyanogenMod_android_packages_apps_LockClock
0359xiaodong_android_packages_apps_VideoEditor;CyanogenMod_android_packages_apps_VideoEditor
pcn_vent;CyberReboot_vent
Cyberdyne-Communications_platform-public-distributions;Cyberdyne-Communications_platform-public-distributions
Arpit007_GDC;D-Programming-GDC_GDC
D-os_cmds;D-os_cmds
D-os_kernel;D-os_kernel
DBCDK_biblo;DBCDK_biblo
Barry-malone_dcaf_case_management;DCAFEngineering_dcaf_case_management
W3SS_openbor;DCurrent_openbor
DDUMozillaClub_gnome-maps;DDUMozillaClub_gnome-maps
0xmaximillian_dfhack;DFHack_dfhack
151706061_DGtal;DGtal-team_DGtal
DHIS2_d2-ui;DHIS2_d2-ui
DHIS2_dhis2-android-capture-app;DHIS2_dhis2-android-capture-app
DHIS2_dhis2-android-sdk;DHIS2_dhis2-android-sdk
97amarnathk_DIRAC;DIRACGrid_DIRAC
DJR-FP_FullProxy_v1;DJR-FP_FullProxy_v1
Aircraft-Design-UniNa_tigl;DLR-SC_tigl
Carson-Tang_site;DMOJ_online-judge
BibNumUMontreal_DMP_roadmap;DMPRoadmap_roadmap
DMTJ_forum;DMTJ_forum
DOAJ_doaj;DOAJ_doaj
2k9laojia_ACE_TAO;DOCGroup_ACE_TAO
glvi_MPC;DOCGroup_MPC
DOCGroup_autobuild;DOCGroup_autobuild
Aman8050_domjudge;DOMjudge_domjudge
DRMF_vagrant;DRMF_vagrant
0x0ade_DSharpPlus;DSharpPlus_DSharpPlus
DSiSc_why3;DSiSc_why3
42p_DSpace;DSpace_DSpace
DUNE_dunetpc;DUNE_dunetpc
DUNE_larana;DUNE_larana
0Nowa_JDA;DV8FromTheWorld_JDA
BigBoneDaddy_rust-crypto;DaGenix_rust-crypto
DaSchTour_LiquidThreads;DaSchTour_LiquidThreads
Daazs_PyOT;Daazs_PyOT
Dale-M_guile;Dale-M_guile
fhk_Dallinger;Dallinger_Dallinger
DamienCassou_AUCTeX;DamienCassou_AUCTeX
DannyDibnah_Project-T;DannyDibnah_Project-T
DanteCalderon_Gitter-Mirror;DanteCalderon_Gitter-Mirror
AMCope_darkstar;DarkstarProject_darkstar
343max_Dart-Code;Dart-Code_Dart-Code
101v_fubumvc;DarthFubuMVC_fubumvc
DarthGeek01_Tails-Clone;DarthGeek01_Tails-Clone
DarumasLegs_framework;DarumasLegs_framework
0nix_dash.js;Dash-Industry-Forum_dash.js
0xack13_cubes;DataBrewery_cubes
ByZChen_datadog-agent;DataDog_datadog-agent
6si_dd-trace-py;DataDog_dd-trace-py
DataDog_dd-trace-rb;DataDog_dd-trace-rb
DataDog_documentation;DataDog_documentation
ACODE91_hiring-engineers;DataDog_hiring-engineers
3manuek_integrations-core;DataDog_integrations-core
DataONEorg_d1_client_onedrive;DataONEorg_d1_client_onedrive
07033320a_DataTables;DataTables_DataTables
Davizuco_fiware-cygnus;Davizuco_fiware-cygnus
srbd_dawn-ui;DawnScience_dawn-ui
REJN2_scisoft-core;DawnScience_scisoft-core
DeaDBeeF-Player_deadbeef;DeaDBeeF-Player_deadbeef
233Isaac_TFCraft;Deadrik_TFCraft
82goober82_apt;Debian_apt
Debian_dak;Debian_dak
Debian_debhelper;Debian_debhelper
Debian_devscripts;Debian_devscripts
Ainerce_lintian;Debian_lintian
DeegC_SquirrelSQL;DeegC_SquirrelSQL
DeepChoudhuri_Atomic-Simulation-Environment;DeepChoudhuri_Atomic-Simulation-Environment
01001000entai_django-DefectDojo;DefectDojo_django-DefectDojo
01010111_DefinitelyTyped;DefinitelyTyped_DefinitelyTyped
00raq00_Lawnchair;Deletescape-Media_Lawnchair
Deltik_e107-old;Deltik_e107-old
10Pines_app;DemocracyOS_app
AnthonyAMC_Denizen;DenizenScript_Denizen
fnets_portal;DesignSafe-CI_portal
0sanity_DIM;DestinyItemManager_DIM
Deutsche-Digitale-Bibliothek_ddb-be;Deutsche-Digitale-Bibliothek_ddb-be
534N_testcafe;DevExpress_testcafe
DevangThakkar_genpipes_fork;DevangThakkar_genpipes_fork
DevelopersWithoutBorders_verboice;DevelopersWithoutBorders_verboice
DevinCarlson_commons;DevinCarlson_commons
1024mbits_WordPress-Plugin-Boilerplate;DevinVinson_WordPress-Plugin-Boilerplate
Devolute_crabgrass;Devolute_crabgrass
Dexels_navajo;Dexels_navajo
Dg-ao_aipo;Dg-ao_aipo
Dgroke_Testprojekt;Dgroke_Testprojekt
DhanasekarT_Gooru-Web;DhanasekarT_Gooru-Web
Dhinihan_empathy;Dhinihan_empathy
kel85uk_PycQED_py3;DiCarloLab-Delft_PycQED_py3
Didimension_123;Didimension_123
DiegoPlancarte_MKContactUs;DiegoPlancarte_MKContactUs
DiffBlue-benchmarks_graphql-java;DiffBlue-benchmarks_graphql-java
AJ-Acevedo_accounts-entry;Differential_accounts-entry
DigiThinkIT_stem;DigiThinkIT_stem
y0no_NazaraEngine;DigitalPulseSoftware_NazaraEngine
Dilshani_platform;Dilshani_platform
Dimitraz_aerogear.org;Dimitraz_aerogear.org
01wneo_Swipecards;Diolor_Swipecards
DM-TOR_nhin-d;DirectProject_nhin-d
70ray_dproofreaders;DistributedProofreaders_dproofreaders
Distrotech_Thunar;Distrotech_Thunar
Distrotech_bzr;Distrotech_bzr
Distrotech_evolution-data-server;Distrotech_evolution-data-server
Distrotech_gnome-vfs;Distrotech_gnome-vfs
Distrotech_gnustep-base;Distrotech_gnustep-base
Distrotech_icedtea7;Distrotech_icedtea7
BiAP_libgnome;Distrotech_libgnome
Distrotech_mdadm;Distrotech_mdadm
dylex_pidgin;Distrotech_pidgin
ajspeck_reportlab;Distrotech_reportlab
Distrotech_xfwm4;Distrotech_xfwm4
AbDB1_divinum-officium;DivinumOfficium_divinum-officium
AdrianGaudebert_tutorial;DjangoGirls_tutorial
06094051_raphael;DmitryBaranovskiy_raphael
DmitrySigaev_ncbi;DmitrySigaev_ncbi
Dmole_tikiwiki;Dmole_tikiwiki
AndrewFarley_phoenix;DoSomething_phoenix
6aditya8_vscode-python;DonJayamanne_pythonVSCode
Dor85_backend-api-demo;Dor85_backend-api-demo
07101994_StyleCopAnalyzers;DotNetAnalyzers_StyleCopAnalyzers
06peng_Telegram;DrKLO_Telegram
DrRayWang_Chef-Base;DrRayWang_Chef-Base
DripRom_platform_system_core;DripRom_platform_system_core
1820366459_Tower;DroidPlanner_Tower
3drobotics_DronecodeSDK;Dronecode_DronecodeSDK
comag_cdk;Duckbox-Developers_cdk
Duckbox-Developers_max-tdt;Duckbox-Developers_max-tdt
Duckbox-Developers_neutrino-ddt;Duckbox-Developers_neutrino-ddt
Duncan-Brown_pegasus;Duncan-Brown_pegasus
1234-_SingularityViewer;DuncanGarrettBWG_Ascent
AlleyLi_Dynamo;DynamoDS_Dynamo
BogdanZavu_DynamoRevit;DynamoDS_DynamoRevit
Aaron1011_dynamorio;DynamoRIO_dynamorio
AbuBaniaz_e2openplugin-OpenWebif;E2OpenPlugins_e2openplugin-OpenWebif
E3SM-Project_fates;E3SM-Project_fates
AaronDonahue_scream;E3SM-Project_scream
EBI-IntAct_intact;EBI-IntAct_intact
hxin_goci;EBISPOT_goci
3uweb_ec-cube;EC-CUBE_ec-cube
Beacze_EDDiscovery;EDDiscovery_EDDiscovery
000s_https-everywhere;EFForg_https-everywhere
0xfinch_privacybadger;EFForg_privacybadger
EGroupware_egroupware;EGroupware_egroupware
EGroupware_phpgwapi;EGroupware_phpgwapi
guoyu07_usage;EGroupware_usage
0x1bitcrack3r_eos;EOSIO_eos
EQ4_Jamoma;EQ4_Jamoma
Acoyatl_Server;EQEmu_Server
2012910171_esapi-java-legacy;ESAPI_esapi-java-legacy
Bioklima-Goe_ctsm;ESCOMP_ctsm
AZed_esgf-installer;ESGF_esgf-installer
ESRF-BCU_beacon;ESRF-BCU_beacon
0h3r0_jitsi-meet;ESTOS_meet
etanb_esw1234.github.io;ESW1234_esw1234.github.io
EU-OSHA_campaigns;EU-OSHA_campaigns
Ameb_dota_imba;EarthSalamander42_dota_imba
0x10a_EasyAdminBundle;EasyCorp_EasyAdminBundle
vbgl_easycrypt;EasyCrypt_easycrypt
20kdc_EasyRPG-Player-Dev;EasyRPG_Player
EchoLiao_hedgewars;EchoLiao_hedgewars
15589321245_edusoho;EduSoho_EduSoho
EiffelSoftware_libraries;EiffelSoftware_libraries
Electrostatics_apbs-pdb2pqr;Electrostatics_apbs-pdb2pqr
0000wei_element;ElemeFE_element
0rand_lightning;ElementsProject_lightning
2Fast08_Towny;ElgarL_Towny
007arunwilson_Elgg;Elgg_Elgg
0xAZOULAYE_elmerfem;ElmerCSC_elmerfem
Elmiria_rus-npc-eA;Elmiria_rus-npc-eA
ElonH_gpsd;ElonH_gpsd
CWJR_rivendell;ElvishArtisan_rivendell
Elzair_daemon-engine;Elzair_daemon-engine
EmilyMushroom_Trusty;EmilyMushroom_Trusty
EnMasseProject_enmasse;EnMasseProject_enmasse
0wnag3_Custom-Salem;EnderWiggin_Custom-Salem
76x_CraftBook;EngineHub_CraftBook
0Laired_WorldEdit-rus-by-DarkFort;EngineHub_WorldEdit
Bluebugs_efl-tmp;Enlightenment_efl-tmp
EnsemblGenomes_ensembl-compara;EnsemblGenomes_ensembl-compara
Anacode_ensembl;Ensembl_ensembl
mn1_ensembl-analysis;Ensembl_ensembl-analysis
mn1_ensembl-hive;Ensembl_ensembl-hive
ewail_ensembl-pipeline;Ensembl_ensembl-pipeline
Ensembl_ensembl-webcode;Ensembl_ensembl-webcode
at7_ensj-healthcheck;Ensembl_ensj-healthcheck
5e-spelljammer_5e-spelljammer.github.io;EntropiaFox_astranauta.github.io
gitbong_FHD;EoRImaging_FHD
ErickG233_LMG710_Kernel;ErickG233_LMG710_Kernel
Ericsson_codechecker;Ericsson_codechecker
0x18B2EE_spine-runtimes;EsotericSoftware_spine-runtimes
EspadaV8_squizmatrix;EspadaV8_squizmatrix
das-g_kurso-zagreba-metodo;Esperanto_kurso-zagreba-metodo
15034189148_arcgis-runtime-samples-android;Esri_arcgis-runtime-samples-android
AbdallahSaeed_arcgis-runtime-samples-dotnet;Esri_arcgis-runtime-samples-dotnet
1014330341_arcgis-runtime-samples-ios;Esri_arcgis-runtime-samples-ios
103311422_arcgis-runtime-samples-qt;Esri_arcgis-runtime-samples-qt
Essamirra_agile-course-practice;Essamirra_agile-course-practice
AtomicAcidbath_FUZIX;EtchedPixels_FUZIX
211217613_uhd;EttusResearch_uhd
EuPathDB_GusAppFramework;EuPathDB_GusAppFramework
EuPathDB_WSF;EuPathDB_WSF
EuroPOND_clinica;EuroPOND_clinica
3lnc_epcon;EuroPython_epcon
WoLpH_EventGhost;EventGhost_EventGhost
tbeg_eventkit-cloud;EventKit_eventkit-cloud
Aersaud_android_device_samsung_d710-1;Evervolv_android_device_samsung_d710
Bachenbenno_evosuite;EvoSuite_evosuite
1azyman_midpoint;Evolveum_midpoint
0XC8_fuelux;ExactTarget_fuelux
4z3_exim;Exim_exim
1div0_exiv2;Exiv2_exiv2
low_ExpressionEngine;ExpressionEngine_ExpressionEngine
Exygy_sf-dahlia-web;Exygy_sf-dahlia-web
EyeSeeTea_dhis2;EyeSeeTea_dhis2
63n_Equalizer;Eyescale_Equalizer
Ezio47_ngeo;Ezio47_ngeo
Ezio47_oskari;Ezio47_oskari
Ezio47_oskari-server;Ezio47_oskari-server
557953_android_device_samsung_i9300;F1-GalaxyNexus_android_device_samsung_i9300
F5Networks_f5-openstack-agent;F5Networks_f5-openstack-agent
AgentKitKat_fa;FAForever_fa
Chaogan-Yan_C-PAC;FCP-INDI_C-PAC
FEniCS_dolfin;FEniCS_dolfin
FEniCS_ffc;FEniCS_ffc
FEniCS_ufl;FEniCS_ufl
FFTEAM_oscam;FFTEAM_oscam
376473984_fftw3;FFTW_fftw3
00ERNEST00_FFmpeg;FFmpeg_FFmpeg
al3xk_FHC-Core;FH-Complete_FHC-Core
Cahuzacl_flexicontent-cck;FLEXIcontent_flexicontent-cck
AlexxNica_fogproject;FOGProject_fogproject
003snow_DarkRP;FPtje_DarkRP
9578577_DSGE.jl;FRBNY-DSGE_DSGE.jl
FRC900_zebROS_Nano;FRC900_zebROS_Nano
522428182_frr;FRRouting_frr
0xFORDCOMMA_FStar;FStarLang_FStar
FT9_core-plot;FT9_core-plot
FU-CERG_bjc-de;FU-CERG_bjc-de
FabianoRosas_bifrost;FabianoRosas_bifrost
Ansraer_yarn;FabricMC_yarn
Factlink_factlink-core;Factlink_factlink-core
ESSnuSB_FairRoot;FairRootGroup_FairRoot
ChonLee_fpp;FalconChristmas_fpp
AdamCmiel_famous;Famous_famous
Fantaz1_maglev;Fantaz1_maglev
ArtyomPanfutov_FarManager;FarGroup_FarManager
0nxt_react-native-gifted-chat;FaridSafi_react-native-gifted-messenger
Agrartechnik17_Farmbot-Web-App;FarmBot_farmbot-web-app
Acconut_lily;FascinatedBox_lily
xyuan_femus;FeMTTU_femus
BassMonster_FeatureIDE;FeatureIDE_FeatureIDE
Cagiva-Raptor_eid-mw;Fedict_eid-mw
FeiYao-Edinburgh_Code.12.5.0;FeiYao-Edinburgh_Code.12.5.0
Ahmedelsobky_fenixedu-academic;FenixEdu_fenixedu-academic
70akaline_feyncalc;FeynCalc_feyncalc
Fhem_fhem-mirror;Fhem_fhem-mirror
jrwebb_n-ui;Financial-Times_n-ui
nunoluciano_x-dash;Financial-Times_x-dash
Finc8888_git_dz;Finc8888_git_dz
00ERNEST00_fine-uploader;FineUploader_fine-uploader
AntonNIKIT_firebird;FirebirdSQL_firebird
kchh90_fv-web-ui;First-Peoples-Cultural-Council_fv-web-ui
Acidburn0zzz_context.Orion;Fiware_context.Orion
Flatty11_Kernel_9750;Flatty11_Kernel_9750
FlavioFalcao_OsmAnd-tools;FlavioFalcao_OsmAnd-tools
ulist_WiiFlow_Lite;Fledge68_wiiflow_lite
BaR488_ember-flexberry;Flexberry_ember-flexberry
0oVicero0_Flexget;Flexget_Flexget
cvium_wiki;Flexget_wiki
131stGutts_MOOSE;FlightControl-Master_MOOSE
jlobo_FlightDataAnalyzer;FlightDataServices_FlightDataAnalyzer
Aerospacexx_flightgear;FlightGear_flightgear
07cs07_FLEX;Flipboard_FLEX
Flix_flix;Flix_flix
2CleverUsername_Exodus;Floens_Clover
7ottel_flux;FluidTYPO3_flux
FluidityProject_fluidity;FluidityProject_fluidity
bgin_multifluids;FluidityProject_multifluids
247321453_ygopro;Fluorohydride_ygopro
Aephiex_ygopro-scripts;Fluorohydride_ygopro-scripts
Apoorv0001_Flux.jl;FluxML_Flux.jl
Drgravy_kernel_htc_m7;Flyhalf205_android_kernel_htc_m7
Food4Life_Food4Life-Donation;Food4Life_Food4Life-Donation
Forage_Gramps;Forage_Gramps
Forest6511_embulk;Forest6511_embulk
14mRh4X0r_ForgeEssentialsMain;ForgeEssentials_ForgeEssentials
0xflotus_urql;FormidableLabs_urql
40x_victory;FormidableLabs_victory
0000QI_Font-Awesome;FortAwesome_Font-Awesome
JerettS_sql-layer;FoundationDB_sql-layer
eamayo_Labs;Foundations-of-Applied-Mathematics_Labs
AlexCramer_Four51Storefront;Four51_Four51Storefront
DerKleinePunk_libosmscout;Framstag_libosmscout
FreakyOS_system_core;FreakyOS_system_core
Freax_zend-modulemanager;Freax_zend-modulemanager
t6_kms-drm;FreeBSDDesktop_kms-drm
0penBrain_FreeCAD;FreeCAD_FreeCAD
CNCAE_coin3d;FreeCAD_coin3d
AakanxuShah_wiki;FreeCodeCamp_wiki
jlec_freeon;FreeON_freeon
BorisMorel_core;FreePBX_core
Aspendora_framework;FreePBX_framework
0xbad0c0d3_freeradius-server;FreeRADIUS_freeradius-server
0359xiaodong_FreeRDP;FreeRDP_FreeRDP
2600hz_FreeSWITCH;FreeSWITCH_FreeSWITCH
4321ip_freetds;FreeTDS_freetds
10-21_meta-fsl-arm;Freescale_meta-fsl-arm
76561198327578881_freetz;Freetz_freetz
5656hcx_Gadgetbridge;Freeyourgadget_Gadgetbridge
5-digits_crud;FriendsOfCake_crud
1010101012101_PHP-CS-Fixer;FriendsOfPHP_PHP-CS-Fixer
0livier_FOSRestBundle;FriendsOfSymfony_FOSRestBundle
23networks_Froxlor;Froxlor_Froxlor
Frrank1_tcs-cronos;Frrank1_tcs-cronos
1rkSell_Tukui;Fugg_Tukui
Fundacio-i2CAT_rina-irati-stack;Fundacio-i2CAT_rina-irati-stack
517752548_fungus;FungusGames_Fungus
AMDG2_caniuse;Fyrd_caniuse
rugk_CAT;GEANT_CAT
kas771_Generator;GENIE-MC_Generator
GEOSX_GEOSX;GEOSX_GEOSX
raff_icedtea-web;GITNE_icedtea-web
GMOD_Chado;GMOD_Chado
gw3_GBrowse;GMOD_GBrowse
AUCG_jbrowse;GMOD_jbrowse
GNOME_aisleriot;GNOME_aisleriot
Faik-man_anjuta;GNOME_anjuta
GNOME_babl;GNOME_babl
GNOME_balsa;GNOME_balsa
Artakserks_banshee;GNOME_banshee
GNOME_beast;GNOME_beast
GNOME_brasero;GNOME_brasero
GNOME_cheese;GNOME_cheese
GNOME_chronojump;GNOME_chronojump
ACECentre_dasher;GNOME_dasher
AmiGanguli_dia;GNOME_dia
Klom_ekiga;GNOME_ekiga
38_eog;GNOME_eog
Acidburn0zzz_epiphany;GNOME_epiphany
GNOME_galeon;GNOME_galeon
799433746_geary;GNOME_geary
87priyanka_gedit;GNOME_gedit
2586252322_gimp;GNOME_gimp
GNOME_gimp-help;GNOME_gimp-help
GNOME_gjs;GNOME_gjs
GNOME_glade;GNOME_glade
1008610010_glib;GNOME_glib
GNOME_glom;GNOME_glom
2gud4u_gnome-builder;GNOME_gnome-builder
GNOME_gnome-calculator;GNOME_gnome-calculator
GNOME_gnome-calendar;GNOME_gnome-calendar
GNOME_gnome-chess;GNOME_gnome-chess
gcmd_gnome-commander;GNOME_gnome-commander
Aglay_gnome-desktop;GNOME_gnome-desktop
GNOME_gnome-games;GNOME_gnome-games
GNOME_gnome-keyring;GNOME_gnome-keyring
GNOME_gnome-media;GNOME_gnome-media
AdilMah_gnome-music;GNOME_gnome-music
GNOME_gnome-packagekit;GNOME_gnome-packagekit
GNOME_gnome-power-manager;GNOME_gnome-power-manager
GNOME_gnome-session;GNOME_gnome-session
3v1n0_gnome-shell;GNOME_gnome-shell
Ahmedfcis_gnome-system-monitor;GNOME_gnome-system-monitor
GNOME_gnome-system-tools;GNOME_gnome-system-tools
Acidburn0zzz_gnome-terminal;GNOME_gnome-terminal
GNOME_gnome-user-docs;GNOME_gnome-user-docs
GNOME_gnomeweb-wml;GNOME_gnomeweb-wml
GNOME_gnumeric;GNOME_gnumeric
GNOME_gobject-introspection;GNOME_gobject-introspection
GNOME_gthumb;GNOME_gthumb
22-Team_gtk;GNOME_gtk
DavideZando_gtksourceview;GNOME_gtksourceview
GNOME_gtranslator;GNOME_gtranslator
AK1230_gvfs;GNOME_gvfs
GNOME_gxml;GNOME_gxml
CrandellWS_jhbuild;GNOME_jhbuild
GNOME_libgda;GNOME_libgda
GNOME_libnma;GNOME_libnma
GNOME_librsvg;GNOME_librsvg
CheyenneForbes_libsoup;GNOME_libsoup
GNOME_longomatch;GNOME_longomatch
Aaahh_meld;GNOME_meld
GNOME_netspeed;GNOME_netspeed
AlucardLivingdead_orca;GNOME_orca
GNOME_pango;GNOME_pango
GNOME_pygobject;GNOME_pygobject
GNOME_release-notes;GNOME_release-notes
BeerAndProgramming_rhythmbox;GNOME_rhythmbox
DenisFR_rygel;GNOME_rygel
GNOME_seahorse;GNOME_seahorse
Abrikatin_tomboy;GNOME_tomboy
GNOME_totem;GNOME_totem
AlexxNica_tracker;GNOME_tracker
GNOME_yelp;GNOME_yelp
007Randy_gns3-gui;GNS3_gns3-gui
GPCN_calendar;GPCN_calendar
GPCN_commons;GPCN_commons
GPCRmd_GPCRmd;GPCRmd_GPCRmd
AndreasStiegler_universal;GPII_universal
ACDSLab_GPflow;GPflow_GPflow
GSA_digital.gov;GSA_digital.gov
GSA_sam-ui-elements;GSA_sam-ui-elements
AtJack_sdg-indicators;GSA_sdg-indicators
GSA_search-gov;GSA_search-gov
GSCTeam_mariadb-columnstore-engine;GSCTeam_mariadb-columnstore-engine
0lafe_NewHorizons;GTNewHorizons_NewHorizons
GUDHI_branches;GUDHI_branches
Gabey_gitorious-;Gabey_gitorious-
Gabik21_socha;Gabik21_socha
534eagle_gaffer;GafferHQ_gaffer
CTugTEZ_GalSim;GalSim-developers_GalSim
0spar_pwntools;Gallopsled_pwntools
kini_saw-script;GaloisInc_saw-script
007a83_LinuxGSM;GameServerManagers_LinuxGSM
1037195898_Starling-Framework;Gamua_Starling-Framework
Gapminder_vizabi;Gapminder_vizabi
03050903_Torque3D;GarageGames_Torque3D
GautamGupta_bb-legacy-plugins;GautamGupta_bb-legacy-plugins
ivywe_geeklog;Geeklog-Core_geeklog
GegeFR_mts;GegeFR_mts
Axis985_gmt;GenericMappingTools_gmt
99alex_geonode;GeoNode_geonode
kailIII_constellation;Geomatys_constellation
lvvi_geotoolkit;Geomatys_geotoolkit
88hoddle_anuga_core;GeoscienceAustralia_anuga_core
Geotto_audacious;Geotto_audacious
19317362_gerrit;GerritCodeReview_gerrit
Bhanditz_plugins_lfs;GerritCodeReview_plugins_lfs
yitaoxt_plugins_reviewers;GerritCodeReview_plugins_reviewers
GerritForge_plugins_multi-site;GerritForge_plugins_multi-site
Ghini_ghini.desktop;Ghini_ghini.desktop
Andrush_core;GibbonEdu_core
rs017991_xap-openspaces;Gigaspaces_xap-openspaces
Git-In-China_MIT-Mobile-for-iOS;Git-In-China_MIT-Mobile-for-iOS
GitHub-1test1_inputs;GitHub-1test1_inputs
1010101012101_GitVersion;GitTools_GitVersion
GithubJenkinsPro_icbs-backoffice-web;GithubJenkinsPro_icbs-backoffice-web
AdrienDesola_Gladys;GladysAssistant_Gladys
Adaptivity_BiomesOPlenty;Glitchfiend_BiomesOPlenty
Automattic_GlotPress-WP;GlotPress_GlotPress-WP
pi0_community-edition-setup;GluuFederation_community-edition-setup
DeanWei_oxAuth;GluuFederation_oxAuth
jonc_oxTrust;GluuFederation_oxTrust
0-wiz-0_gnucash;Gnucash_gnucash
GoCD_go-command-repo;GoCD_go-command-repo
107192468_goclipse;GoClipse_goclipse
JayDi85_gedemin;GoldenSoftwareLtd_gedemin
Bhanditz_goojs;GooTechnologies_goojs
01287490530_lighthouse;GoogleChrome_lighthouse
1364566531_workbox;GoogleChrome_workbox
Bhanditz_bigdata-interop;GoogleCloudPlatform_bigdata-interop
BlockchainGit_GoogleClouldPlatform-community;GoogleCloudPlatform_community
AVaksman_dotnet-docs-samples;GoogleCloudPlatform_dotnet-docs-samples
AODocs_google-cloud-intellij;GoogleCloudPlatform_google-cloud-intellij
1enny_google-cloud-php;GoogleCloudPlatform_google-cloud-php
0olwzo0_google-cloud-python;GoogleCloudPlatform_google-cloud-python
00kaito_java-docs-samples;GoogleCloudPlatform_java-docs-samples
05050830_python-docs-samples;GoogleCloudPlatform_python-docs-samples
Bhanditz_runtimes-common;GoogleCloudPlatform_runtimes-common
AbhiramReddyDuggempdi_training-data-analyst;GoogleCloudPlatform_training-data-analyst
347329_jib;GoogleContainerTools_jib
Gooru_ln-Gooru-FE;Gooru_ln-Gooru-FE
GordonSmith_hpcc-js;GordonSmith_hpcc-js
UPC_goteo;GoteoFoundation_goteo
0xflotus_taskwarrior;GothenburgBitFactory_taskwarrior
AurelienBoland_Syntheses;Gp2mv3_Syntheses
Grace_neon-gtd;Grace_neon-gtd
esg_GF;GrammaticalFramework_GF
daherb_gf-rgl;GrammaticalFramework_gf-rgl
0-T-0_graylog2-server;Graylog2_graylog2-server
Greenmtnlabs_Flyerly;Greenmtnlabs_Flyerly
0kun0_GregTech;GregTechCE_GregTech
GreyWolfSC_UNEO;GreyWolfSC_UNEO
AKllX_gsf;GridProtectionAlliance_gsf
havogt_gridtools;GridTools_gridtools
Br3nda_growstuff;Growstuff_growstuff
mvb9_zimbra-mirror;Grynn_zimbra-mirror
Gsllchb_reportlab;Gsllchb_reportlab
AquariusPower_guake;Guake_guake
GudTech_MonetDB;GudTech_MonetDB
boq_Plasma;H-uru_Plasma
Ada15764_FCCSW;HEP-FCC_FCCSW
pkgw_pyuvdata;HERA-Team_pyuvdata
HGustavs_LenaSYS;HGustavs_LenaSYS
BrianKolowitz_fhir;HL7_fhir
0xxx_HOL;HOL-Theorem-Prover_HOL
HPCToolkit_hpctoolkit;HPCToolkit_hpctoolkit
HPHelion_documentation;HPHelion_documentation
AlexLoyko-digitransit-forApp_digitransit-ui;HSLdevcom_digitransit-ui
AdwaitaSolutionsInc_allReady_adwaita;HTBox_allReady
bbss_HUSACCT;HUSACCT_HUSACCT
FranciscoGileno_haacked.com;Haacked_haacked.com
0-elip_habitica;HabitRPG_habitica
0mnsium_Hello-world;Hacktoberfest-2018_Hello-world
ASchneidman_Halite-II;HaliteChallenge_Halite-II
Ham3D_q;Ham3D_q
2E0PGS_Hamlib;Hamlib_Hamlib
0njzy0_hammerspoon;Hammerspoon_hammerspoon
08manu_HandBrake;HandBrake_HandBrake
0XC8_Hangfire;HangfireIO_Hangfire
HariSekhon_Nagios-Plugins;HariSekhon_Nagios-Plugins
AlexxNica_harvey;Harvey-OS_harvey
HashZhang_AmbryX;HashZhang_AmbryX
Hawwk_MyFHEM;Hawwk_MyFHEM
01010111_flixel;HaxeFlixel_flixel
0b1kn00b_haxe;HaxeFoundation_haxe
414n_hxcpp;HaxeFoundation_hxcpp
HazouPH_android_kernel_motorola_smi;HazouPH_android_kernel_motorola_smi
